"","industry_code","FIPS/13001/Appling County","FIPS/13003/Atkinson County","FIPS/13005/Bacon County","FIPS/13007/Baker County","FIPS/13009/Baldwin County","FIPS/13011/Banks County","FIPS/13013/Barrow County","FIPS/13015/Bartow County","FIPS/13017/Ben Hill County","FIPS/13019/Berrien County","FIPS/13021/Bibb County","FIPS/13023/Bleckley County","FIPS/13025/Brantley County","FIPS/13027/Brooks County","FIPS/13029/Bryan County","FIPS/13031/Bulloch County","FIPS/13033/Burke County","FIPS/13035/Butts County","FIPS/13037/Calhoun County","FIPS/13039/Camden County","FIPS/13043/Candler County","FIPS/13045/Carroll County","FIPS/13047/Catoosa County","FIPS/13049/Charlton County","FIPS/13051/Chatham County","FIPS/13053/Chattahoochee County","FIPS/13055/Chattooga County","FIPS/13057/Cherokee County","FIPS/13059/Clarke County","FIPS/13061/Clay County","FIPS/13063/Clayton County","FIPS/13065/Clinch County","FIPS/13067/Cobb County","FIPS/13069/Coffee County","FIPS/13071/Colquitt County","FIPS/13073/Columbia County","FIPS/13075/Cook County","FIPS/13077/Coweta County","FIPS/13079/Crawford County","FIPS/13081/Crisp County","FIPS/13083/Dade County","FIPS/13085/Dawson County","FIPS/13087/Decatur County","FIPS/13089/DeKalb County","FIPS/13091/Dodge County","FIPS/13093/Dooly County","FIPS/13095/Dougherty County","FIPS/13097/Douglas County","FIPS/13099/Early County","FIPS/13101/Echols County","FIPS/13103/Effingham County","FIPS/13105/Elbert County","FIPS/13107/Emanuel County","FIPS/13109/Evans County","FIPS/13111/Fannin County","FIPS/13113/Fayette County","FIPS/13115/Floyd County","FIPS/13117/Forsyth County","FIPS/13119/Franklin County","FIPS/13121/Fulton County","FIPS/13123/Gilmer County","FIPS/13125/Glascock County","FIPS/13127/Glynn County","FIPS/13129/Gordon County","FIPS/13131/Grady County","FIPS/13133/Greene County","FIPS/13135/Gwinnett County","FIPS/13137/Habersham County","FIPS/13139/Hall County","FIPS/13141/Hancock County","FIPS/13143/Haralson County","FIPS/13145/Harris County","FIPS/13147/Hart County","FIPS/13149/Heard County","FIPS/13151/Henry County","FIPS/13153/Houston County","FIPS/13155/Irwin County","FIPS/13157/Jackson County","FIPS/13159/Jasper County","FIPS/13161/Jeff Davis County","FIPS/13163/Jefferson County","FIPS/13165/Jenkins County","FIPS/13167/Johnson County","FIPS/13169/Jones County","FIPS/13171/Lamar County","FIPS/13173/Lanier County","FIPS/13175/Laurens County","FIPS/13177/Lee County","FIPS/13179/Liberty County","FIPS/13181/Lincoln County","FIPS/13183/Long County","FIPS/13185/Lowndes County","FIPS/13187/Lumpkin County","FIPS/13189/McDuffie County","FIPS/13191/McIntosh County","FIPS/13193/Macon County","FIPS/13195/Madison County","FIPS/13197/Marion County","FIPS/13199/Meriwether County","FIPS/13201/Miller County","FIPS/13205/Mitchell County","FIPS/13207/Monroe County","FIPS/13209/Montgomery County","FIPS/13211/Morgan County","FIPS/13213/Murray County","FIPS/13215/Muscogee County","FIPS/13217/Newton County","FIPS/13219/Oconee County","FIPS/13221/Oglethorpe County","FIPS/13223/Paulding County","FIPS/13225/Peach County","FIPS/13227/Pickens County","FIPS/13229/Pierce County","FIPS/13231/Pike County","FIPS/13233/Polk County","FIPS/13235/Pulaski County","FIPS/13237/Putnam County","FIPS/13239/Quitman County","FIPS/13241/Rabun County","FIPS/13243/Randolph County","FIPS/13245/Richmond County","FIPS/13247/Rockdale County","FIPS/13249/Schley County","FIPS/13251/Screven County","FIPS/13253/Seminole County","FIPS/13255/Spalding County","FIPS/13257/Stephens County","FIPS/13259/Stewart County","FIPS/13261/Sumter County","FIPS/13263/Talbot County","FIPS/13265/Taliaferro County","FIPS/13267/Tattnall County","FIPS/13269/Taylor County","FIPS/13271/Telfair County","FIPS/13273/Terrell County","FIPS/13275/Thomas County","FIPS/13277/Tift County","FIPS/13279/Toombs County","FIPS/13281/Towns County","FIPS/13283/Treutlen County","FIPS/13285/Troup County","FIPS/13287/Turner County","FIPS/13289/Twiggs County","FIPS/13291/Union County","FIPS/13293/Upson County","FIPS/13295/Walker County","FIPS/13297/Walton County","FIPS/13299/Ware County","FIPS/13301/Warren County","FIPS/13303/Washington County","FIPS/13305/Wayne County","FIPS/13307/Webster County","FIPS/13309/Wheeler County","FIPS/13311/White County","FIPS/13313/Whitfield County","FIPS/13315/Wilcox County","FIPS/13317/Wilkes County","FIPS/13319/Wilkinson County","FIPS/13321/Worth County"
"126","238122",1,0,0,0,0,0,4,0,0,1,0,0,0,0,2,3,0,0,0,0,0,4,2,0,6,0,1,5,1,0,3,0,13,1,0,1,2,2,0,0,0,0,1,3,0,0,1,1,0,0,0,0,2,2,1,0,1,2,1,5,0,0,1,0,1,0,8,0,2,0,1,1,0,0,2,0,0,4,0,0,4,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,2,1
"127","238131",0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,0,6,1,0,2,0,11,0,1,0,0,1,0,0,0,0,1,3,0,0,1,3,0,0,3,1,0,0,1,1,0,8,0,6,0,0,0,0,1,1,16,3,3,0,0,2,2,0,5,3,0,1,0,0,1,0,0,0,0,0,1,2,2,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,1
"128","238132",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"129","238141",0,0,0,0,1,1,1,2,0,0,1,0,2,0,2,0,0,0,0,3,0,1,0,0,6,0,0,10,0,0,5,0,20,2,2,2,0,3,0,0,0,1,0,5,1,0,0,2,0,0,0,1,0,0,2,4,0,11,0,10,1,0,4,1,2,1,28,0,4,0,0,1,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2,2,0,3,2,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"130","238142",0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,1,0,1,0,1,0,2,0,1,4,0,0,6,1,0,5,0,12,0,3,2,0,4,1,0,0,1,0,10,0,0,0,4,0,0,1,1,1,1,1,7,0,5,0,14,0,0,0,0,1,0,33,1,5,0,1,1,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,1,0,1,0,4,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"131","238151",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,2,0,0,1,0,5,1,0,1,0,0,0,0,0,1,1,4,0,0,0,1,0,0,1,1,0,0,1,1,0,5,1,4,1,0,1,0,1,0,9,0,2,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"132","238152",0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0,5,2,0,6,0,16,0,0,1,1,5,0,0,0,1,0,4,0,0,2,3,0,0,0,1,1,0,1,1,2,8,0,5,0,0,0,0,0,0,12,0,3,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,3,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"133","238161",0,0,0,0,1,1,6,7,0,0,6,0,1,0,2,5,0,1,0,3,0,1,1,1,11,0,1,22,1,0,5,0,44,1,1,6,1,4,0,0,0,0,3,21,0,1,2,7,0,0,2,0,0,0,2,5,2,15,0,24,1,0,4,0,2,1,70,1,11,0,0,0,0,1,7,6,1,4,0,1,0,0,0,0,2,1,0,1,2,0,0,7,2,2,0,1,2,0,0,1,2,2,0,0,2,5,1,3,1,8,1,0,1,0,0,0,1,0,2,0,3,2,1,0,0,2,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,1,17,4,0,0,1,0,0,1,2,0,0,0,1
"134","238162",0,0,0,0,1,0,3,4,0,0,5,0,0,0,1,1,0,1,0,0,0,2,0,0,2,1,0,6,1,0,5,0,16,0,0,1,0,2,0,1,0,0,0,8,0,0,5,4,0,0,1,0,0,0,1,0,0,8,0,19,0,0,0,0,0,0,27,1,4,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,4,1,1,1,2,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,4,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0
"135","238171",0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0,0,3,0,0,4,0,0,3,0,9,0,0,0,0,2,1,0,0,0,2,2,0,0,1,2,0,0,2,0,0,0,0,4,0,7,0,5,0,0,1,0,0,0,19,1,4,0,0,0,1,0,4,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,3,0,1,2,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0
"136","238172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"137","238191",0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"138","238192",1,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,1,0,0,0,1,4,0,0,2,0,0,4,2,0,4,0,14,0,1,3,0,3,0,0,0,0,0,4,0,0,2,8,0,0,0,1,0,0,0,1,0,3,0,7,0,0,1,2,0,1,8,0,5,0,1,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,1,0,0,0,0,2,5,2,0,1,0,1,0,2,1,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1
"139","238211",2,1,0,0,3,2,13,20,1,2,17,0,2,2,8,9,3,1,0,4,2,11,11,1,37,0,0,33,10,0,9,0,78,2,6,17,2,13,3,1,0,3,1,49,0,0,3,15,0,1,6,2,2,1,4,16,8,34,3,66,4,0,12,4,1,4,114,5,24,0,3,1,0,0,17,6,0,14,3,1,2,0,1,3,3,2,5,7,3,1,0,12,4,2,0,0,4,0,2,3,2,3,0,4,1,12,15,8,2,24,2,8,4,3,3,1,3,0,5,1,12,13,0,1,0,5,1,0,0,0,0,2,1,0,0,10,4,2,3,0,8,0,0,5,3,4,13,3,0,0,4,0,1,5,4,0,1,1,2
"140","238212",5,0,0,0,6,1,10,22,2,2,21,1,2,0,7,13,3,1,0,4,3,19,7,0,33,1,4,44,10,0,16,0,114,8,6,22,2,14,4,4,0,4,3,63,3,0,11,24,1,1,5,5,2,2,3,24,9,47,3,99,2,0,8,10,2,0,206,6,44,1,9,3,4,1,31,8,0,12,2,0,2,1,0,4,5,0,6,4,0,1,0,24,3,2,2,0,6,0,0,0,1,2,0,3,3,16,25,4,3,37,5,3,2,2,7,0,6,0,2,0,30,19,0,3,1,8,7,0,3,1,0,0,0,0,0,8,5,0,1,1,16,0,1,5,6,3,28,2,0,1,4,0,0,6,15,2,0,1,1
"141","238221",3,2,2,0,8,7,16,28,3,1,19,2,4,1,6,15,3,6,0,8,4,24,14,3,50,0,3,85,18,1,21,0,116,8,8,30,3,24,4,4,3,4,6,59,4,0,15,29,0,2,16,3,2,4,12,30,11,51,5,79,5,0,31,7,4,3,189,8,48,0,9,7,6,2,50,20,1,16,8,3,5,1,1,9,1,1,8,7,12,2,3,23,7,6,1,0,9,1,2,1,4,11,1,7,4,27,35,7,4,52,12,12,6,8,7,3,3,0,11,1,37,24,0,4,0,16,6,0,7,0,0,5,1,1,2,13,6,3,6,0,13,1,1,4,3,7,46,9,1,3,10,0,1,13,6,2,0,1,4
"142","238222",1,0,1,0,4,1,9,12,0,0,16,1,0,1,1,4,2,4,0,1,0,15,11,0,32,3,4,32,11,0,17,2,73,3,1,21,2,17,0,0,1,4,2,45,0,0,6,16,0,0,4,2,1,1,1,24,4,28,1,53,2,0,9,4,1,1,96,3,33,0,1,3,3,3,21,6,0,9,0,0,0,0,1,2,2,0,4,6,1,1,0,12,1,4,2,0,6,0,0,0,0,3,0,0,4,21,16,2,0,13,4,2,1,4,5,0,3,0,2,1,14,17,0,1,0,5,2,0,0,0,0,0,0,0,0,10,9,4,1,0,6,0,1,2,4,6,26,4,0,0,2,0,0,1,14,0,0,1,1
"143","238291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,4,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,2,0,9,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"144","238292",3,0,0,0,0,1,5,8,0,0,6,0,1,0,1,3,0,0,0,2,0,3,0,0,14,0,2,8,0,0,2,0,37,2,1,3,0,0,2,0,0,0,0,17,1,0,4,6,2,0,0,0,0,2,0,2,2,7,0,18,0,0,0,4,0,1,23,3,11,0,4,0,0,1,6,0,0,4,1,0,1,0,0,1,0,0,1,2,0,1,0,2,1,0,0,0,1,0,1,0,2,3,0,1,0,5,5,2,2,6,2,1,1,0,1,0,0,0,0,0,4,4,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,0,1,0,2,3,2,1,0,0,1,0,0,2,1,0,0,2,0
"145","238311",0,0,0,0,0,1,0,5,0,0,3,0,0,1,1,1,1,0,0,2,0,5,0,0,6,0,1,15,0,0,3,0,27,0,0,5,0,3,0,0,1,1,2,11,0,0,2,8,0,0,2,0,0,0,1,4,1,14,1,11,1,0,5,0,0,1,43,1,9,0,0,0,1,0,3,3,0,5,0,0,1,0,0,1,0,0,1,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,2,0,7,2,2,0,8,0,0,2,2,3,0,1,0,0,0,5,8,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,6,0,0,0,0,0,0,1,5,0,0,0,0
"146","238312",0,0,0,0,0,0,0,5,0,0,1,0,0,1,2,2,0,1,0,0,0,1,0,0,6,0,0,6,0,0,1,0,32,0,2,4,2,4,0,0,0,0,0,9,0,0,4,2,1,0,1,0,0,0,0,1,3,7,0,16,0,0,0,1,0,0,23,1,2,0,0,1,0,0,2,1,0,6,1,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,5,1,1,1,1,0,1,0,0,0,0,5,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0
"147","238321",0,0,0,0,2,0,4,5,0,0,6,0,1,1,2,3,0,0,0,5,0,3,1,0,14,0,1,29,4,0,6,0,63,0,1,11,0,5,0,1,0,0,2,40,1,0,1,12,0,0,2,0,0,0,0,9,0,19,0,43,3,0,9,0,1,0,160,2,14,0,0,7,1,0,8,3,0,0,1,0,0,0,0,1,0,1,1,2,2,0,0,3,1,0,2,0,0,0,1,0,0,2,0,0,0,6,6,8,0,7,0,1,1,1,0,0,2,0,5,1,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,1,2,8,2,0,0,0,0,0,0,3,0,0,0,0
"148","238322",0,0,0,0,0,0,2,1,0,1,5,0,0,0,1,0,0,0,0,0,0,3,0,0,8,0,0,6,3,0,0,0,21,1,1,5,0,0,0,0,1,0,0,9,0,0,2,1,1,0,0,1,0,0,0,1,2,4,0,17,1,0,1,2,0,0,25,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,1,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,2
"149","238331",0,0,0,0,0,0,3,2,0,0,2,0,0,0,1,1,0,1,0,0,0,5,1,0,2,0,0,6,1,0,2,0,30,0,0,5,0,3,0,0,1,1,0,13,1,0,0,4,0,0,1,0,1,0,0,2,4,7,0,26,0,0,4,0,0,0,59,2,4,0,0,0,0,0,2,2,0,3,0,0,1,0,0,0,1,0,1,2,1,0,0,3,1,2,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,8,0,2,2,0,1,0,2,0,0,0,2,3,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,2,0,0,4,1,0,0,2,1,1,0,0,0,1,0,0,1,5,0,0,0,0
"150","238332",0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,9,0,0,2,0,1,0,0,0,1,0,6,0,0,1,3,0,0,1,0,0,0,0,3,0,6,0,6,1,0,2,1,1,0,20,0,3,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
"151","238341",0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,3,2,1,0,1,0,1,0,0,4,0,0,7,2,0,0,0,17,2,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,1,3,0,0,0,1,0,5,0,9,2,0,4,1,0,0,18,0,3,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0
"152","238342",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,6,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,6,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"153","238351",1,0,0,0,2,0,3,5,0,1,3,0,0,1,2,4,0,1,0,4,0,3,1,0,19,1,0,26,7,0,5,1,45,0,0,6,1,8,3,0,1,2,1,19,1,0,3,7,1,0,2,2,0,0,2,9,0,26,1,35,3,0,11,1,0,0,89,1,13,0,2,2,1,1,6,7,1,4,0,0,0,0,1,1,0,2,1,2,0,0,0,1,4,1,0,0,1,0,0,2,0,2,0,2,0,7,9,0,2,18,1,3,3,2,1,0,3,0,2,1,11,2,0,0,0,1,1,0,0,0,0,1,0,0,1,4,0,0,3,0,4,0,1,2,0,2,15,2,0,0,4,0,0,2,3,0,0,0,0
"154","238352",0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,6,2,0,0,0,15,0,1,1,0,2,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,1,0,1,1,11,0,0,1,2,0,0,17,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"155","238391",0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,7,0,0,0,0,14,0,0,1,0,0,0,0,0,1,0,6,0,0,1,2,0,0,2,0,0,0,0,2,0,6,0,11,0,0,1,0,0,0,27,0,4,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"156","238392",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,0,4,1,0,3,0,19,0,0,1,0,1,0,0,2,1,0,9,0,0,0,2,0,0,0,0,0,0,0,2,0,11,0,16,0,0,1,0,0,0,22,0,6,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"157","238911",0,0,1,0,0,0,6,7,0,0,2,0,1,0,3,4,2,4,0,2,0,8,4,1,11,1,0,14,0,0,3,0,12,2,2,13,1,8,0,2,1,8,1,5,0,0,0,6,0,0,8,3,0,0,2,10,6,20,2,10,4,1,2,3,0,3,18,4,9,1,4,4,3,1,9,6,1,2,2,0,0,2,2,0,0,0,1,1,2,0,0,3,4,4,1,0,3,0,4,0,1,3,0,3,0,3,5,2,0,10,3,6,1,2,2,0,1,0,5,0,5,8,1,1,0,6,5,0,0,1,0,2,0,0,0,5,1,0,1,1,2,0,1,4,0,2,14,2,0,1,1,0,0,5,2,0,2,0,0
"158","238912",1,0,0,0,2,1,8,9,0,1,4,0,3,0,2,5,1,1,1,2,1,5,3,3,20,0,1,18,1,0,5,1,30,4,1,6,0,5,0,1,1,6,3,9,1,1,6,8,0,0,4,3,2,2,2,9,8,15,1,26,6,0,5,4,4,1,24,0,12,0,5,2,0,2,5,4,0,6,1,1,2,1,0,5,2,0,5,2,2,1,0,7,2,3,0,0,0,2,4,0,4,5,0,1,0,4,7,5,4,9,0,6,3,4,2,0,1,0,1,1,4,9,0,3,0,3,2,0,1,0,0,3,1,1,0,6,4,2,1,0,1,1,1,5,2,0,3,0,0,1,0,0,0,2,3,1,3,1,0
"159","238991",1,0,0,0,1,2,3,7,1,1,6,1,0,1,0,3,0,1,0,3,1,7,1,0,5,0,2,18,3,0,7,0,16,2,2,4,0,9,0,0,0,3,1,11,0,0,1,7,0,0,3,0,0,0,1,3,2,16,1,17,2,0,4,0,2,0,40,2,9,0,1,1,0,0,7,5,0,6,2,0,0,1,0,1,0,0,1,1,1,0,2,2,1,0,2,0,3,0,1,0,1,0,0,0,0,6,5,3,0,5,1,0,1,0,0,0,1,0,2,0,5,6,0,0,0,3,1,0,1,0,0,1,0,1,0,5,0,0,0,0,4,0,0,0,1,2,5,2,0,0,5,0,0,1,1,0,0,0,2
"160","238992",1,0,0,0,0,0,5,4,1,0,3,0,1,1,1,3,1,1,0,2,1,7,4,0,13,0,0,17,1,0,6,0,40,2,2,7,1,7,0,0,3,2,0,14,0,0,2,9,0,1,0,1,1,1,2,5,4,6,1,19,0,0,4,3,1,0,33,0,9,0,1,2,1,0,5,2,1,8,0,0,0,0,0,1,0,0,3,2,0,1,0,5,1,2,0,0,0,0,1,1,0,2,0,2,1,5,4,4,1,8,1,1,0,1,0,0,2,0,1,0,6,9,0,0,0,1,2,0,1,0,0,0,0,0,2,1,3,1,0,0,0,0,0,2,0,2,6,1,0,0,1,0,0,4,8,1,0,0,0
"161","311111",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
